Gene	WC1_INPUT	WC1_IP	WC2_INPUT	WC2_IP	WC3_INPUT	WC3_IP
LOC100502943	4.798	6.615	4.791	3.878	5.433	6.447
LOC100502966	7.93	4.535	6.67	3.738	7.998	2.818
LOC100502983	99.39	7.993	24.398	3.339	39.231	4.112
LOC100502985	0.299	0.478	0.35	1.049	0.707	0.133
LOC100502986	1.217	1.21	1.608	0.786	1.493	1.044
LOC100503000	0.364	0.123	1.211	2.231	2.3	1.823
LOC100503019	1.46	1.831	0.428	2.323	0.661	1.528
LOC100503038	1.054	0.654	0.807	0.24	1.967	0.961
LOC100503039	1.731	0.404	1.087	0.281	1.57	0.803
LOC100503041	0.801	0.555	0.577	0.612	1.247	1.133
LOC100503043	10.614	13.944	12.103	9.908	13.48	9.054
LOC100503044	1.278	0.821	1.525	0.817	1.516	0.7
LOC100503059	3.345	0.952	1.955	0.395	2.495	1.131
LOC100503081	2.596	1.733	1.554	0.334	1.51	0.459
LOC100503085	1.128	1.685	1.09	0.783	1.22	1.794
LOC100503152	3.703	2.378	4.771	1.651	10.187	4.632
LOC100503173	1.519	1.041	2.974	1.508	3.94	1.716
LOC100503185	1.052	2.185	1.809	1.617	1.874	1.094
LOC100503214	3.963	1.126	2.009	0.646	3.069	0.519
LOC100503228	4.878	2.289	5.501	3.373	5.83	2.594
LOC100503233	4.861	0.571	1.389	0.312	1.953	0.743
LOC100503302	85.128	35.547	64.092	57.489	22.296	30.652
LOC100503311	7.374	0.665	8.208	0.626	2.223	0.368
LOC100503328	2.339	1.346	1.945	0.448	2.751	1.106
LOC100503354	0.915	0.689	0.79	0.51	1.322	0.191
LOC100503367	1.181	0.494	0.668	0.455	1.438	0.34
LOC100503368	1.149	0.408	0.679	0.271	0.818	0.41
LOC100503385	0.684	0.531	0.482	1.041	1.18	1.037
LOC100503386	0.616	0.253	0.823	1.254	0.748	1.795
LOC100503396	1.196	1.33	0.845	0.7	2.111	0.324
LOC100503412	11.119	2.95	14.902	14.485	7.853	4.66
LOC100503426	0.749	1.084	0.722	1.381	1.617	0.751
LOC100503441	9.691	5.452	7.526	6.968	8.653	8.374
LOC100503452	1.733	3.477	1.247	1.68	2.374	1.065
LOC100503455	1.001	0.558	0.808	0.699	1.057	0.219
LOC100503459	228.652	79.524	227.489	361.937	74.188	225.358
LOC100503467	2.226	0.983	1.6	0.613	1.86	0.714
LOC100503487	0.886	0.527	0.664	0.144	0.937	0.114
LOC100503504	0.315	0.339	0.906	0.594	0.453	0.227
LOC100503508	1.743	1.377	1.17	1.164	0.563	1.723
LOC100503509	13.905	1.908	2.799	0.686	4.822	1.317
LOC100503528	2.301	0.808	1.428	0.602	2.198	0.838
LOC100503563	24.843	8.767	20.16	30.518	17.836	17.839
LOC100503565	0.912	0.556	0.6	0.393	0.898	0.332
LOC100503567	1.001	1.08	2.146	0.637	1.221	6.331
LOC100503583	1.522	0.707	1.146	0.295	2.168	0.832
LOC100503584	0.806	0.479	0.656	0.243	0.779	0.544
LOC100503585	9.493	0.279	3.759	1.382	0.885	1.842
LOC100503589	14.661	6.878	11.988	3.781	16.709	7.448
LOC100503600	1.764	0.351	1.722	0.516	1.173	0.383
LOC100503605	10.724	38.49	9.908	101.892	1.146	32.087
LOC100503609	0.295	0.212	0.849	0.742	1.293	0.92
LOC100503611	1.598	0.386	1.881	0.604	1.465	1.163
LOC100503615	1.16	0.467	1.263	0.233	1.702	3.063
LOC100503637	6.894	3.924	4.48	2.997	5.546	6.251
LOC100503645	4.579	2.43	4.501	2.169	4.541	1.174
LOC100503659	112.216	138.134	104.243	132.302	89.677	127.976
LOC100503670	45.988	21.331	26.843	84.962	36.872	25.704
LOC100503674	0.458	0.247	0.298	0.178	0.685	0.104
LOC100503683	0.947	0.697	0.788	0.305	1.919	0.404
LOC100503705	1.998	1.024	0.884	0.219	1.359	0.305
LOC100503712	7.937	2.21	4.181	0.992	5.397	2.282
LOC100503716	0.796	0.502	0.315	0.354	1.103	0.346
LOC100503726	3.177	1.512	2.631	1.546	2.97	1.776
LOC100503728	8.641	4.889	3.947	0.18	7.029	0.654
LOC100503748	0.219	0.471	0.157	0.275	0.18	1.782
LOC100503757	198.667	41.301	71.039	19.63	80.379	30.365
LOC100503759	0.714	0.278	0.463	0.416	0.715	0.543
LOC100503762	6.769	4.108	8.689	6.117	11.252	4.685
LOC100503779	13.664	3.249	4.847	0.961	8.144	3.302
LOC100503793	2.888	1.316	1.694	1.316	1.957	0.565
LOC100503794	0.948	0.709	0.746	1.25	1.299	0.168
LOC100503802	7.299	3.906	10.933	8.928	10.761	12.932
LOC100503807	26.776	25.228	24.982	21.348	46.289	26.637
LOC100503813	12.107	3.554	7.912	6.112	15.755	7.148
LOC100503815	41.93	12.735	55.433	67.679	18.209	30.742
LOC100503842	0.598	0.573	1.529	1.837	0.71	0.143
LOC100503843	2.595	1.039	1.432	0.232	2.317	0.62
LOC100503856	0.174	0.229	0.475	1.041	0.834	0.49
LOC100503879	3.374	3.709	5.284	3.244	7.015	4.047
LOC100503888	1.161	0.433	0.763	1.199	1.525	0.648
LOC100503890	17.554	6.972	17.178	18.096	11.709	14.836
LOC100503894	1.095	0.595	0.797	0.185	0.786	0.319
LOC100503907	5.099	1.636	0.218	0.114	0.2	0.393
LOC100503916	47.187	15.597	27.487	8.963	30.474	15.642
LOC100503949	0.893	0.677	0.937	0.711	0.829	0.468
LOC100503956	19.573	16.615	17.563	11.716	17.316	9.894
LOC100503972	47.97	8.117	15.049	2.768	15.49	5.147
LOC100503989	18.176	16.872	15.687	19.054	22.85	25.423
LOC100503996	0.982	1.112	0.788	0.332	1.427	0.109
LOC100504004	54.003	20.367	19.438	15.792	18.795	14.098
LOC100504016	2.512	1.328	1.883	3.269	1.023	4.033
LOC100504024	10.862	1.876	4.928	1.323	5.335	2.369
LOC100504025	1.904	3.078	2.837	3.505	3.577	5.137
LOC100504032	6.445	8.054	5.592	6.597	7.332	6.433
LOC100504045	26.213	5.477	9.072	1.9	13.329	4.765
LOC100504048	0.813	0.633	0.683	1.023	0.501	1.366
LOC100504052	1.072	0.488	0.608	0.562	0.545	0.309
LOC100504074	0.893	0.677	0.937	0.711	0.829	0.468
LOC100504095	20.233	8.184	26.775	14.318	18.437	17.779
LOC100504100	1.743	1.647	1.698	0.831	4.074	0.793
LOC100504102	0.46	0.281	0.398	0.278	0.436	0.131
LOC100504112	0.575	0.348	0.466	1.435	0.399	0.463
LOC100504116	12.404	16.332	10.354	46.291	7.667	58.699
LOC100504120	9.632	8.545	6.561	4.905	10.481	5.022
LOC100504155	12.412	4.638	10.153	5.659	12.936	7.439
LOC100504157	1.486	0.303	2.334	2.281	0.439	1.41
LOC100504165	6.618	0.86	1.546	0.328	1.937	0.861
LOC100504173	0.201	0.583	0.145	0.504	0.167	0.147
LOC100504186	1.184	0.533	1.399	0.411	1.435	0.126
LOC100504195	0.527	0.658	0.638	0.137	0.4	0.337
LOC100504196	3.769	4.116	5.32	14.765	4.29	8.815
LOC100504208	0.392	0.103	0.328	0.23	0.451	0.119
LOC100504226	10.063	17.646	13.804	13.486	26.812	22.346
LOC100504239	1.257	0.448	1.663	1.739	1.394	2.599
LOC100504245	1.785	3.296	2.879	2.554	3.744	2.879
LOC100504256	2.878	2.277	2.355	3.733	2.348	1.59
LOC100504297	0.591	0.421	0.742	0.445	0.955	0.443
LOC100504300	10.094	3.888	6.64	2.366	6.193	2.732
LOC100504320	4.136	0.636	2.607	0.523	1.943	0.547
LOC100504323	2.472	1.074	1.149	0.574	2.042	0.484
LOC100504325	0.484	0.232	0.421	0.304	0.265	0.276
LOC100504328	0.871	0.645	1.303	1.201	1.653	1.012
LOC100504346	1.257	0.448	1.663	1.739	1.394	2.599
LOC100504348	11.213	10.28	9.199	4.965	12.376	4.248
LOC100504354	1.067	0.291	0.516	0.201	0.944	0.149
LOC100504360	12.138	3.187	7.978	0.734	7.674	6.215
LOC100504362	1.403	0.551	1.972	2.233	1.772	2.734
LOC100504370	0.855	0.922	0.385	0.672	0.615	0.231
LOC100504377	1.104	0.376	0.538	0.185	0.914	0.196
LOC100504385	0.576	0.334	0.485	0.505	0.427	0.582
LOC100504386	3.924	1.794	8.547	4.614	1.904	1.23
LOC100504416	10.445	5.588	10.455	7.432	15.686	10.505
LOC100504422	4.578	1.808	2.909	1.548	2.901	0.823
LOC100504442	6.057	6.123	5.36	3.207	9.32	4.835
LOC100504449	0.623	0.97	0.971	0.783	1.451	1.083
LOC100504453	1.993	1.731	2.402	1.299	2.881	0.998
LOC100504464	2.205	0.972	1.302	1.095	1.928	0.735
LOC100504473	3.044	3.253	4.829	4.808	4.106	2.583
LOC100504491	0.454	0.326	0.373	0.407	0.746	0.187
LOC100504496	3.675	2.386	2.534	1.097	3.604	1.018
LOC100504503	18.969	3.623	7.252	1.673	8.61	2.854
LOC100504516	0.442	0.236	0.529	0.421	0.702	0.927
LOC100504517	1.58	0.752	1.338	1.315	1.335	1.459
LOC100504537	36.999	31.795	30.81	38.074	44.762	46.201
LOC100504538	33.36	3.716	34.973	5.89	18.951	6.041
LOC100504540	0.428	0.278	0.308	0.239	0.485	0.15
LOC100504541	2.78	2.879	2.493	2.986	4.957	2.329
LOC100504551	3.315	1.034	1.258	0.711	2.378	0.606
LOC100504575	3.938	0.816	2.046	0.565	3.095	1.512
LOC100504614	3.585	1.614	2.51	2.043	2.043	2.167
LOC100504621	1.521	0.411	1.29	1.565	1.969	0.436
LOC100504629	8.159	1.408	1.274	1.798	1.605	1.56
LOC100504639	1.246	0.673	0.913	0.648	1.285	0.319
LOC100504643	0.386	0.395	0.466	0.117	0.815	0.325
LOC100504645	5.805	2.969	3.585	0.882	6.663	1.476
LOC100504647	17.579	5.674	9.501	3.022	17.332	4.483
LOC100504648	1.597	0.181	0.578	0.298	0.588	0.239
LOC100504663	7.234	4.128	8.216	5.506	6.805	3.505
LOC100504665	454.673	319.509	304.291	149.646	468.417	246.434
LOC100504672	2.838	0.827	2.537	0.528	2.054	0.988
LOC100504691	1.097	1.135	2.027	0.325	2.935	0.526
LOC100504707	0.433	0.372	1.031	0.775	0.92	0.217
LOC100504737	7.773	7.558	7.364	8.118	12.264	11.762
LOC100504739	0.35	0.272	0.17	0.11	0.265	0.106
LOC620419	2.591	1.28	3.699	2.11	2.42	0.167
LOC623483	0.809	0.142	0.715	1.76	0.347	0.152
LOC628239	1.286	0.828	1.531	0.722	1.354	0.627
LOC664987	1.71	0.428	1.648	1.351	1.188	1.533
LOC674895	0.792	1.138	0.798	0.548	1.53	0.114
Loh12cr1	11.453	5.648	14.44	11.672	9.361	6.255
Lonp1	12.579	27.185	15.497	19.271	14.545	13.939
Lonp2	24.572	37.93	26.454	31.885	27.348	23.859
Lonrf1	16.698	9.888	16.666	10.446	24.264	13.49
Lonrf2	113.777	159.403	99.426	85.023	112.463	82.175
Lonrf3	2.842	3.148	2.815	1.262	3.927	1.106
Lor	7.49	5.383	5.201	12.978	3.553	12.978
Loxl2	4.408	0.899	2.771	0.331	2.051	0.85
Loxl3	0.39	0.409	0.188	0.104	0.693	0.382
Lpar1	5.686	2.574	4.824	0.881	4.989	1.19
Lpar2	0.562	0.329	0.31	0.396	0.27	0.162
Lpcat1	3.263	6.56	4.042	2.441	5.092	6.152
Lpcat2	1.326	0.544	0.886	0.149	1.051	0.221
Lpcat3	4.521	1.649	3.004	2.147	2.771	4.739
Lpcat4	23.56	17.985	17.379	25.986	17.647	31.827
Lpgat1	31.957	28.672	32.229	22.047	45.134	24.096
Lphn1	27.024	36.331	19.328	29.887	32.288	47.323
Lphn2	5.269	6.361	4.666	6.459	8.121	11.319
Lphn3	11.862	13.591	11.014	20.034	18.084	28.767
Lpin1	8.281	9.484	7.821	6.698	8.547	8.069
Lpin2	27.435	27.965	30.77	17.277	34.461	14.915
Lpl	0.456	0.21	0.498	0.363	1.403	1.758
Lpp	2.458	1.6	1.34	1.259	2.567	0.94
Lrba	4.784	4.903	4.964	3.424	6.423	4.783
Lrch1	7.619	7.875	7.975	5.649	9.33	3.658
Lrch2	6.435	5.903	6.714	3.388	7.534	3.087
Lrch3	14.591	9.038	9.573	3.57	10.451	3.921
Lrch4	8.219	7.26	4.288	5.546	2.529	4.01
Lrdd	0.343	0.394	0.296	0.46	0.489	1.464
Lrfn1	1.617	2.768	2.124	2	2.229	2.893
Lrfn2	2.098	3.032	1.144	2.861	1.471	1.494
Lrfn3	4.727	5.845	3.885	4.894	3.885	8.37
Lrfn4	2.498	3.313	2.565	4.169	2.781	2.974
Lrfn5	11.724	11.469	9.755	21.989	13.585	21.38
Lrguk	0.845	0.935	1.217	0.545	1.229	0.499
Lrig1	2.821	2.492	1.616	0.99	2.133	1.059
Lrig2	7.466	7.188	4.762	2.848	6.497	3.32
Lrit2	0.485	0.376	0.443	0.27	0.691	0.359
Lrp1	7.38	19.966	5.442	7.517	8.097	9.594
Lrp10	2.266	4.333	2.248	1.826	2.64	3.166
Lrp11	19.188	15.722	15.278	15.455	14.747	15.896
Lrp12	4.078	6.834	3.192	2.297	4.17	5.822
Lrp1b	3.386	6.259	2.569	1.736	3.633	2.414
Lrp3	5.826	5.959	5.165	7.994	7.323	7.101
Lrp4	1.517	1.152	0.907	1.008	1.263	0.418
Lrp6	1.93	5.284	2.32	0.737	3.152	2.136
Lrp8	7.949	6.18	6.81	3.739	10.438	4.127
Lrpap1	27.638	35.531	27.303	20.07	23.486	14.703
Lrpprc	28.547	54.688	28.988	50.239	36.286	35.969
Lrrc1	6.452	2.963	5.518	1.961	5.373	2.69
Lrrc10b	0.244	0.21	0.351	0.797	1.163	2.282
Lrrc14	8.326	8.641	6.431	12.043	5.767	8.631
Lrrc14b	3.62	3.231	2.953	2.094	4.49	3.232
Lrrc16a	4.46	4.849	3.921	5.349	5.197	5.549
Lrrc16b	4.513	4.58	4.606	3.245	4.776	3.745
Lrrc2	3.732	1.269	3.141	1.521	2.403	0.695
Lrrc20	6.91	4.699	8.391	7.183	7.51	7.279
Lrrc23	4.69	1.588	5.159	0.454	1.334	1.233
Lrrc24	5.571	7.832	5.637	7.092	3.138	6.589
Lrrc27	7.668	5.817	8.261	8.621	7.663	16.225
Lrrc28	16.018	6.177	15.97	13.493	14.65	9.76
Lrrc29	0.276	0.396	0.322	0.173	0.142	0.322
Lrrc3	3.526	1.709	2.672	1.046	2.556	0.844
Lrrc32	0.402	0.187	0.2	0.306	0.4	0.548
Lrrc33	2.305	1.598	1.583	1.561	2.428	1.628
Lrrc38	0.627	0.184	0.697	1.075	1.101	1.968
Lrrc39	3.017	1.403	3.036	2.703	3.627	1.377
Lrrc3b	14.877	4.328	10.934	11.334	11.048	5.683
Lrrc4	10.56	10.852	8.968	17.811	10.455	21.849
Lrrc40	14.985	13.948	17.473	12.466	15.726	10.713
Lrrc41	14.048	23.796	13.034	14.146	13.465	16.843
Lrrc42	6.153	9.116	9.154	14.097	8.099	10.948
Lrrc45	3.847	3.519	6.233	3.789	7.32	2.672
Lrrc46	1.532	1.248	0.661	1.862	0.756	1.617
Lrrc47	46.262	43.412	43.568	28.458	48.816	37.043
Lrrc48	2.355	4.744	2.619	3.409	1.936	1.54
Lrrc49	15.725	22.196	16.129	17.864	14.388	19.73
Lrrc4b	32.804	35.478	25.651	61.151	27.903	62.629
Lrrc4c	41.643	35.275	42.797	85.028	58.94	136.806
Lrrc51	9.237	2.353	7.63	2.335	5.084	2.736
Lrrc55	22.493	15.771	15.346	20.693	20.179	31.516
Lrrc56	1.069	1.143	1.008	1.792	1.397	4.058
Lrrc57	14.563	5.989	12.678	10.367	12.646	8.819
Lrrc58	59.077	63.014	52.584	40.417	68.651	49.699
Lrrc59	44.788	40.628	46.611	40.257	54.32	43.756
Lrrc6	4.103	3.612	4.806	3.48	3.137	2.197
Lrrc61	27.579	14.547	28.219	34.479	21.601	34.622
Lrrc68	7.832	14.047	8.894	11.137	8.693	13.375
Lrrc7	9.207	11.52	10.389	12.957	18.331	27.059
Lrrc8a	22.419	20.244	14.677	13.578	20.332	20.057
Lrrc8b	6.813	4.025	6.648	3.051	8.707	10.108
Lrrc8c	3.749	4.109	3.018	4.272	4.738	2.681
Lrrc8d	6.455	7.784	6.845	5.397	8.414	7.091
Lrrc8e	0.798	0.348	0.421	0.227	0.842	0.216
Lrrc9	4.128	2.426	1.277	0.894	1.987	0.694
Lrrcc1	9.983	6.77	12.149	7.765	13.031	5.101
Lrrfip1	16.498	20.821	18.407	16.259	21.876	17.287
Lrrfip2	17.629	23.434	20.043	22.671	16.287	19.6
Lrrk2	2.835	3.549	1.629	3.14	5.336	8.642
Lrrn1	15.189	8.443	10.916	14.137	14.159	13.718
Lrrn2	15.79	15.534	11.034	14.273	13.353	16.766
Lrrn3	17.087	14.973	12.744	19.575	16.543	23.529
Lrrn4	0.477	0.494	0.659	0.12	0.612	0.329
Lrrn4cl	2.157	1.436	1.619	0.881	2.717	0.609
Lrrtm1	8.52	16.007	10.728	21.226	14.675	25.204
Lrrtm2	19.526	9.952	13.89	10.99	13.984	14.866
Lrrtm3	10.958	8.135	8.21	10.17	10.138	19.032
Lrrtm4	9.582	5.934	5.827	4.754	8.147	9.222
Lrsam1	6.307	7.339	6.861	8.094	6.939	7.094
Lrtm2	9.913	6.805	7.759	13.814	10.541	18.346
Lrwd1	3.559	4.766	4.531	3.251	3.801	4.225
Lsamp	29.02	30.396	21.577	26.961	28.138	38.189
Lsg1	10.511	14.694	13.116	13.469	14.675	12.972
Lsm1	10.955	8.68	15.239	19.566	10.297	15.321
Lsm10	13.787	3.378	15.777	10.498	7.715	7.275
Lsm11	5.326	4.521	5.612	2.765	7.092	4.094
Lsm12	60.603	30.944	48.01	40.381	43.937	51.677
Lsm14a	35.854	24.381	38.909	23.836	47.066	22.1
Lsm14b	17.466	11.901	16.395	11.677	14.407	16.039
Lsm2	38.381	28.361	29.173	52.427	23.566	58.682
Lsm3	61.772	27.785	75.742	65.781	33.331	42.259
Lsm4	41.167	24.377	45.926	60.963	23.368	47.246
Lsm5	31.226	7.893	35.226	34.105	7.069	12.187
Lsm6	32.814	10.017	41.857	24.882	28.42	15.984
Lsm7	80.738	26.862	69.305	62.309	18.579	50.565
Lsmd1	141.072	46.07	128.092	162.252	58.372	117.087
Lsp1	0.668	0.27	0.884	0.21	0.172	1.54
Lsr	0.253	0.341	0.25	0.157	0.418	0.219
Lss	6.304	6.324	4.969	4.001	7.797	5.053
Lst1	1.115	0.687	3.554	1.603	0.524	1.376
Lta4h	12.546	15.196	14.037	15.855	12.026	14.708
Ltbp1	0.331	0.315	0.156	0.227	0.324	0.468
Ltbp3	3.258	4.081	3.309	4.333	3.685	3.678
Ltbp4	1.338	2.391	1.441	0.786	1.809	1.404
Ltk	0.837	0.638	0.815	0.83	0.579	0.219
Ltv1	12.254	17.452	14.587	17.056	11.704	19.011
Luc7l	26.297	24.708	25.259	13.363	30.003	19
Luc7l2	67.628	48.361	65.064	41.206	64.022	34.749
Luc7l3	49.013	31.178	42.517	23.189	53.198	21.941
Luzp1	16.544	17.509	17.333	13.65	25.72	14.864
Luzp2	12.784	8.783	12.417	14.018	15.432	19.589
Lxn	19.972	12.303	14.72	13.205	16.067	16.949
Ly6e	46.672	33.056	31.265	36.834	31.059	46.741
Ly6g6d	0.657	0.394	0.867	0.413	0.18	6.544
Ly6h	28.05	14.233	29.368	27.088	7.478	16.14
Ly86	1.995	1.195	1.34	1.338	1.64	0.813
Lyar	7.394	9.154	9.318	12.414	6.113	5.844
Lyn	0.556	0.139	0.483	0.122	0.647	0.125
Lynx1	92.171	76.441	80.599	98.639	97.669	120.487
Lypd1	47.367	15.5	54.965	46.011	60.163	74.198
Lypd6	13.404	7.028	15.453	5.907	17.306	8.61
Lypd6b	9.337	5.448	12.245	13.572	15.386	8.455
Lypla1	21.656	11.153	20.551	13.301	18.673	11.934
Lypla2	10.819	13.458	10.21	17.214	9.851	12.397
Lyplal1	7.524	4.229	9.134	6.818	4.941	1.18
Lyrm1	15.793	8.55	17.569	17.375	10.419	11.776
Lyrm2	29.347	8.874	34.753	33.172	22.372	28.519
Lyrm4	93.68	32.893	82.456	110.086	46.755	70.121
Lyrm5	19.538	9.379	14.863	15.662	17.6	18.703
Lyrm7	11.143	3.143	10.284	9.164	15.514	10.453
Lysmd1	9.921	8.074	13.111	20.521	13.208	21.961
Lysmd2	37.675	20.407	42.252	48.967	25.927	26.991
Lysmd3	3.878	2.056	3.66	1.945	6.393	1.906
Lysmd4	6.062	4.11	8.295	6.069	9.401	4.313
Lyst	3.015	4.766	2.578	2.047	4.814	2.521
Lyz2	0.885	0.761	1.148	2.208	1.186	1.625
Lzic	5.369	5.815	8.638	11.485	12.319	11.537
Lztfl1	24.628	12.937	22.699	12.352	24.05	13.595
Lztr1	21.201	23.56	23.588	23.546	22.861	20.029
Lzts1	1.989	2.832	1.484	1.667	2.119	4.982
Lzts2	10.542	7.707	9.357	10.49	9.406	4.817
M6pr	27.148	25.965	21.702	22.581	21.04	19.042
Mab21l1	1.575	1.921	2.078	3.3	2.452	0.859
Mab21l2	1.57	0.952	1.041	1.018	1.25	0.724
Macf1	13.707	16.051	11.845	9.154	18.094	8.311
Macrod1	8.111	4.671	5.163	10.329	4.145	5.911
Macrod2	11.962	8.676	11.747	9.26	16.81	10.146
Mad1l1	2.26	5.54	4.481	3.852	4.087	2.457
Mad2l1	3.881	2.375	3.926	3.141	3.222	3.374
Mad2l1bp	5.368	3.596	6.675	5.177	5.055	3.638
Mad2l2	13.54	5.41	16.055	8.92	7.167	9.003
Madd	32.73	58.758	35.093	39.262	45.631	36.328
Maea	63.953	65.485	75.447	55.853	53.207	35.328
Maf	1.986	1.146	1.191	2.58	1.993	3.472
Maf1	34.203	16.421	30.107	30.197	23.208	27.293
Mafb	1.87	1.055	1.478	2.438	2.395	2.567
Maff	1.915	1.853	1.51	6.992	1.15	3.604
Mafg	10.678	12.121	9.574	12.764	11.27	14.232
Mafk	6.406	4.452	6.213	5.517	3.491	4.34
Mag	19.01	12.858	18.022	11.402	19.06	15.685
Mageb18	0.123	0.25	0.179	0.119	0.536	0.137
Maged1	457.041	1126.869	396.627	619.331	326.944	493.073
Maged2	36.172	33.872	34.073	33.356	23.517	25.845
Magee1	81.104	119.748	87.324	124.822	69.809	100.042
Magee2	26.104	20.296	23.694	25.839	26.001	30.051
Mageh1	24.041	20.72	20.574	34.878	13.291	20.405
Magel2	9.868	14.572	6.241	8.099	5.037	4.4
Magi1	21.013	21.753	21.259	20.475	20.403	18.008
Magi2	22.738	24.298	23.612	24.356	29.517	30.071
Magi3	20.831	27.569	22.405	32.164	26.288	38.894
Magoh	87.768	85.645	61.348	124.338	39.432	68.415
Magohb	12.375	7.712	11.769	14.363	6.829	9.403
Magt1	6.16	2.991	3.64	0.958	5.548	0.962
Mak16	25.499	29.682	30.646	27.819	31.099	26.945
Mal	76.062	11.507	85.695	5.821	110.182	7.573
Mal2	22.455	9.408	18.46	10.032	17.77	9.369
Malt1	3.466	2.966	3.327	1.662	3.788	1.877
Maml1	2.555	2.123	2.419	0.796	3.316	2.302
Maml2	3.292	2.737	2.837	1.397	2.821	3.024
Maml3	3.88	3.448	3.749	2.036	5.579	2.021
Mamld1	21.277	29.279	15.909	12.035	14.402	12.859
Mamstr	0.13	0.303	0.549	1.186	0.7	4.313
Man1a	3.869	5.525	3.017	3.879	3.853	8.488
Man1a2	10.464	10.951	10.153	10.419	14.321	13.319
Man1b1	4.446	5.806	5.443	4.633	5.111	4.933
Man1c1	3.672	3.573	3.083	10.071	5.241	10.602
Man2a1	3.457	2.469	2.268	2.222	2.931	2.755
Man2a2	2.093	2.748	1.658	1.368	2.515	2.36
Man2b1	2.176	3.492	2.051	2.525	2.948	3.43
Man2b2	2.838	3.649	1.611	1.286	1.777	2.028
Man2c1	4.548	5.177	4.235	4.192	3.772	2.34
Manba	1.84	1.491	1.609	0.567	1.245	1.207
Manbal	26.767	10.372	18.355	13.703	10.238	9.566
Manea	7.236	6.526	6.394	5.87	8.524	9.121
Maneal	10.355	6.953	10.197	8.65	11.509	10.461
Manf	13.703	13.779	10.876	10.655	6.15	9.039
Mansc1	1.54	1.504	1.104	3.508	2.568	7.77
Maoa	17.271	14.402	15.296	9.275	16.033	7.666
Maob	10.004	9.678	5.972	6.289	5.286	2.156
Map1lc3a	167.888	128.114	172.849	297.292	81.477	173.903
Map1lc3b	164.33	81.536	175.161	142.404	146.912	113.014
Map2k1	107.074	110.76	121.65	140.76	139.697	157.49
Map2k2	15.822	17.297	20.244	35.82	17.2	27.665
Map2k3	3.948	5.081	3.017	3.656	2.088	4.118
Map2k4	102.198	89.673	103.905	81.837	103.104	74.924
Map2k5	8.631	8.144	10.858	26.466	8.832	21.739
Map2k6	6.423	5.609	5.708	8.238	7.55	4.923
Map2k7	43.491	47.687	45.305	25.746	46.621	24.179
Map3k1	2.689	1.975	1.914	1.522	2.933	1.605
Map3k10	5.21	6.585	6.308	5.534	7.546	6.399
Map3k11	5.019	6.199	6.232	9.948	5.959	9.819
Map3k12	19.974	18.579	20.294	18.381	22.938	19.083
Map3k13	6.057	8.905	4.977	5.342	8.446	8.305
Map3k14	0.89	1.073	0.697	0.519	0.94	0.48
Map3k15	1.917	1.168	1.062	0.657	0.76	0.502
Map3k2	4.558	6.212	4.053	3.437	6.007	2.811
Map3k3	1.552	1.854	1.268	0.554	1.672	0.936
Map3k4	13.383	22.335	12.228	11.925	12.469	10.359
Map3k5	5.04	19.558	3.538	6.816	4.183	5.245
Map3k6	0.107	0.363	0.275	0.539	0.34	0.583
Map3k7	14.447	12.06	14.356	5.992	15.935	6.139
Map3k9	7.591	8.251	7.505	5.361	9.705	5.741
Map4k2	11.64	7.303	9.091	9.667	10.142	7.583
Map4k3	23.235	28.837	27.225	22.871	33.277	17.983
Map4k4	10.628	11.512	11.823	9.773	14.029	8.216
Map4k5	8.23	6.867	8.803	4.66	11.548	6.03
Map6d1	12.419	4.173	13.254	8.069	15.894	7.27
Mapk1	94.755	95.61	95.626	87.964	103.362	131.735
Mapk10	90.592	96.54	91.875	141.796	118.642	153.201
Mapk11	9.023	6.14	8.77	6.411	5.5	4.159
Mapk12	3.192	1.538	3.028	2.69	2.595	1.691
Mapk14	22.387	21.126	29	26.198	27.189	26.092
Mapk1ip1	27.795	22.183	32.258	51.83	25.134	42.693
Mapk1ip1l	32.451	28.949	25.894	17.068	30.601	24.201
Mapk3	87.575	44.765	78.868	58.137	63.897	50.69
Mapk4	9.181	7.806	7.805	14.686	13.781	31.005
Mapk6	42.397	42.731	48.393	50.736	62.84	51.321
Mapk7	3.161	2.872	2.811	3.066	2.747	3.298
Mapk8	25.439	19.798	28.704	16.652	33.859	17.915
Mapk8ip1	87.443	65.154	78.286	55.755	53.167	63.592
Mapk8ip2	12.699	18.833	14.421	22.044	23.525	22.375
Mapk8ip3	47.188	74.124	47.208	54.979	59.89	57.211
Mapk9	89.699	71.705	104.59	69.055	103.374	64.059
Mapkap1	16.656	9.172	17.665	17.813	18.752	26.33
Mapkapk2	6.327	6.589	6.02	5.39	4.415	6.764
Mapkapk5	9.217	9.105	13.242	15.326	10.499	11.321
Mapkbp1	5.897	6.936	6.047	6.934	9.471	8.327
Mapksp1	34.326	36.137	58.197	65.597	37.274	78.975
Mapre1	19.316	20.827	25.906	15.856	28.548	18.703
Mapre2	146.469	154.391	172.16	143.981	224.492	190.254
Mapre3	136.509	110.856	111.987	115.49	140.449	174.015
Mapt	99.036	97.281	86.645	91.282	87.347	102.572
Marcks	61.016	56.542	55.287	123.968	55.281	148.588
Marcksl1	95.48	93.677	100.133	113.388	53.024	65.847
Mark1	15.449	20.818	16.621	17.813	22.926	21.218
Mark2	24.486	22.011	18.898	21.442	27.359	37.377
